"","P387_Q601A","P387_Q601B","P387_Q601C","P387_Q601D","P387_Q601E","P387_Q601F","P387_Q601G","P387_Q601H","P387_Q602A","P387_Q602B","P387_Q602C","P387_Q602D","P387_Q602E","P387_Q602F","P387_Q602G","P387_Q602H","P387_Q603A","P387_Q603B","P387_Q603C","P387_Q603D","P387_Q603E","P387_Q603F","P387_Q603G","P387_Q603H","P387_Q604A","P387_Q604B","P387_Q604C","P387_Q604D","P387_Q604E","P387_Q604F","P387_Q604G","P387_Q604H","P387_Q605A","P387_Q605B","P387_Q605C","P387_Q605D","P387_Q605E","P387_Q605F","P387_Q605G","P387_Q605H","P387_Q606A","P387_Q606B","P387_Q606C","P387_Q606D","P387_Q606E","P387_Q606F","P387_Q606G","P387_Q606H","P387_Q607A","P387_Q607B","P387_Q607C","P387_Q607D","P387_Q607E","P387_Q607F","P387_Q607G","P387_Q607H","P387_Q608A","P387_Q608B","P387_Q608C","P387_Q608D","P387_Q608E","P387_Q608F","P387_Q608G","P387_Q608H","P387_Q609A","P387_Q609B","P387_Q609C","P387_Q609D","P387_Q609E","P387_Q609F","P387_Q609G","P387_Q609H","P387_Q610A","P387_Q610B","P387_Q610C","P387_Q610D","P387_Q610E","P387_Q610F","P387_Q610G","P387_Q610H","P387_Q611A","P387_Q611B","P387_Q611C","P387_Q611D","P387_Q611E","P387_Q611F","P387_Q611G","P387_Q611H","P387_Q612A","P387_Q612B","P387_Q612C","P387_Q612D","P387_Q612E","P387_Q612F","P387_Q612G","P387_Q612H"
"ERCC-00112",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,26,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,1,0,0,114,1,0,34,85,0,0,0,0,161,0,0,0,0,0,0,121,0,156,0,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0
"ERCC-00113",243,284,523,135,337,241,401,179,227,699,640,245,454,358,354,227,273,269,214,324,330,400,5,378,302,225,205,220,223,406,272,130,376,198,323,183,90,386,145,405,157,139,329,211,0,410,439,1063,177,321,415,265,297,382,151,474,558,11,531,365,123,390,94,326,348,165,275,255,428,445,144,280,62,390,261,165,332,166,611,200,314,466,492,418,110,468,214,529,125,548,384,455,318,210,485,2
"ERCC-00116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,125,0,0,0,0,0,0
"ERCC-00117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00120",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ERCC-00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00130",1116,1804,1637,1291,2379,2093,1695,1874,1567,2150,1326,2075,1567,2363,1956,2107,1158,1795,1880,1843,2397,1975,1914,3149,2326,1756,1310,1065,1845,626,1908,1198,1106,1833,1410,1407,2634,2165,2030,2067,1008,1853,1293,1122,48,1625,1228,1991,1106,945,1395,1994,2171,1638,738,2160,1315,1160,1451,742,1786,2927,718,2373,574,542,1785,1264,2178,1878,2866,1428,880,1016,1708,1133,1843,1565,1574,1348,1336,1094,1663,1362,1892,1521,1461,1366,766,1938,1556,1196,1712,1529,1265,2
"ERCC-00131",125,0,0,0,50,1,77,0,0,0,0,0,0,0,0,0,1,0,2,105,0,0,0,0,1,1,0,0,0,0,111,0,1,0,0,56,1,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,120,0,0,0,0,0,0,1,0,41,0,4,0,0,0,0,0,0,69,0,0,0,0,0,0,49,2,0,2,0,0,77,0
"ERCC-00134",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0
"ERCC-00136",300,9,333,0,735,158,324,21,26,355,17,28,159,0,104,433,1,15,248,112,375,1,203,6,1,53,62,263,197,182,2,156,300,282,139,32,53,284,0,349,193,283,193,232,5,367,60,249,264,428,71,128,1,266,2,520,36,190,96,141,466,392,136,8,98,80,172,435,182,155,597,3,172,186,22,561,379,1,202,178,284,0,47,314,167,0,129,0,98,370,1,0,547,169,273,0
"ERCC-00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
"ERCC-00142",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ERCC-00143",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ERCC-00144",1,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ERCC-00145",111,0,0,18,0,66,1,112,94,0,1,0,62,0,0,28,89,0,1,48,99,86,0,141,24,0,119,26,0,97,0,0,107,124,0,0,30,12,0,1,0,82,91,0,0,0,3,0,0,0,0,22,31,0,0,160,0,0,49,0,0,7,0,151,0,0,56,0,0,0,0,24,1,0,8,73,0,0,0,0,0,105,3,0,0,0,0,82,0,15,0,0,101,183,1,0
"ERCC-00147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"ERCC-00148",0,0,1,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0
"ERCC-00156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00157",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"ERCC-00160",0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00162",0,0,0,0,0,128,0,0,0,1,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176,0,1,0,0,0,0,0,0,0,18,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
"ERCC-00163",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00165",0,0,0,0,0,0,0,133,0,0,0,0,0,123,0,0,92,0,0,0,0,0,0,0,0,0,0,0,139,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00170",0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00171",220,274,469,376,592,463,539,638,596,751,426,255,508,770,355,551,379,190,696,1103,392,232,481,1264,536,728,705,419,1252,423,314,636,233,492,267,563,269,783,615,647,240,337,236,450,154,423,484,722,449,449,562,786,610,350,503,18,192,335,536,320,138,606,325,635,69,476,553,291,251,494,560,769,356,615,411,599,580,309,149,346,617,274,526,217,546,583,559,392,59,311,426,498,388,312,484,1
